frame_id,instance_id,x,y
22.0,4030.0,875.912,2418.496
23.0,4030.0,879.735,2424.066
24.0,4030.0,883.524,2429.588
25.0,4030.0,887.364,2435.183
26.0,4030.0,891.22,2440.803
27.0,4030.0,894.976,2446.235
28.0,4030.0,898.798,2451.765
29.0,4030.0,902.636,2457.319
30.0,4030.0,906.419,2462.793
31.0,4030.0,910.416,2468.516
32.0,4030.0,914.38,2474.191
33.0,4030.0,918.435,2479.999
34.0,4030.0,922.506,2485.832
35.0,4030.0,926.549,2491.622
36.0,4030.0,930.436,2497.224
37.0,4030.0,934.357,2502.875
38.0,4030.0,938.211,2508.429
39.0,4030.0,942.031,2513.933
25.0,4031.0,952.53,2521.817
26.0,4031.0,948.81,2516.536
27.0,4031.0,945.147,2511.337
28.0,4031.0,941.484,2506.138
29.0,4031.0,937.811,2500.926
30.0,4031.0,934.165,2495.695
31.0,4031.0,930.647,2490.416
32.0,4031.0,927.036,2485.002
33.0,4031.0,923.41,2479.544
34.0,4031.0,919.855,2474.259
35.0,4031.0,916.126,2468.853
36.0,4031.0,912.175,2463.121
37.0,4031.0,908.557,2457.758
38.0,4031.0,904.939,2452.396
0.0,4032.0,814.596,2323.938
1.0,4032.0,819.256,2331.141
2.0,4032.0,824.183,2338.754
3.0,4032.0,829.075,2346.317
4.0,4032.0,834.103,2354.187
5.0,4032.0,839.039,2361.971
6.0,4032.0,844.024,2369.688
7.0,4032.0,848.881,2377.263
8.0,4032.0,853.682,2384.639
9.0,4032.0,857.391,2390.226
10.0,4032.0,862.028,2397.277
11.0,4032.0,866.491,2404.157
12.0,4032.0,871.122,2410.851
13.0,4032.0,875.644,2417.6
14.0,4032.0,880.157,2424.278
15.0,4032.0,884.755,2430.973
16.0,4032.0,889.444,2437.804
17.0,4032.0,894.247,2444.668
18.0,4032.0,898.952,2451.391
19.0,4032.0,903.81,2458.392
20.0,4032.0,908.614,2465.431
21.0,4032.0,913.654,2472.594
22.0,4032.0,918.571,2479.847
23.0,4032.0,923.488,2487.1
24.0,4032.0,928.404,2494.353
25.0,4032.0,933.296,2501.394
26.0,4032.0,938.187,2508.436
27.0,4032.0,943.078,2515.477
28.0,4032.0,947.969,2522.519
29.0,4032.0,952.86,2529.56
30.0,4032.0,957.687,2536.562
31.0,4032.0,962.169,2543.188
32.0,4032.0,966.652,2549.815
33.0,4032.0,971.134,2556.441
34.0,4032.0,975.617,2563.068
35.0,4032.0,980.099,2569.694
36.0,4032.0,984.133,2575.743
37.0,4032.0,988.167,2581.791
38.0,4032.0,992.202,2587.84
39.0,4032.0,996.236,2593.888
0.0,3650.0,616.714,799.171
1.0,3650.0,616.965,799.535
2.0,3650.0,616.929,799.551
3.0,3650.0,616.893,799.567
4.0,3650.0,616.857,799.584
5.0,3650.0,616.822,799.6
6.0,3650.0,616.786,799.617
7.0,3650.0,616.83,799.698
8.0,3650.0,616.874,799.78
9.0,3650.0,616.919,799.861
10.0,3650.0,617.04,800.055
11.0,3650.0,617.161,800.248
12.0,3650.0,617.282,800.442
13.0,3650.0,617.72,800.937
14.0,3650.0,618.158,801.433
15.0,3650.0,619.161,802.41
16.0,3650.0,620.287,803.241
17.0,3650.0,621.517,803.909
18.0,3650.0,623.545,804.427
19.0,3650.0,625.637,804.494
20.0,3650.0,627.694,804.107
21.0,3650.0,630.276,803.307
22.0,3650.0,632.76,802.126
23.0,3650.0,635.105,800.867
24.0,3650.0,637.494,799.313
25.0,3650.0,639.674,797.978
26.0,3650.0,641.373,796.89
0.0,10530.0,1445.213,2606.223
1.0,10530.0,1443.522,2607.547
2.0,10530.0,1442.17,2608.606
3.0,10530.0,1440.479,2609.93
4.0,10530.0,1439.127,2610.989
5.0,10530.0,1437.435,2612.314
6.0,10530.0,1435.575,2613.617
7.0,10530.0,1433.637,2614.798
8.0,10530.0,1431.68,2615.947
9.0,10530.0,1430.127,2616.753
10.0,10530.0,1428.576,2617.557
11.0,10530.0,1427.026,2618.362
12.0,10530.0,1425.63,2619.203
13.0,10530.0,1424.259,2620.085
14.0,10530.0,1422.914,2621.006
15.0,10530.0,1421.849,2621.798
16.0,10530.0,1420.832,2622.651
17.0,10530.0,1419.865,2623.562
18.0,10530.0,1419.212,2624.319
19.0,10530.0,1418.614,2625.118
20.0,10530.0,1418.073,2625.957
21.0,10530.0,1417.592,2626.831
22.0,10530.0,1417.096,2627.933
23.0,10530.0,1416.893,2628.609
24.0,10530.0,1416.578,2629.925
25.0,10530.0,1416.504,2630.775
26.0,10530.0,1416.533,2631.233
27.0,10530.0,1416.444,2632.345
28.0,10530.0,1416.394,2633.281
29.0,10530.0,1416.348,2634.216
30.0,10530.0,1416.551,2634.97
12.0,10531.0,1456.508,2594.581
13.0,10531.0,1456.508,2594.578
14.0,10531.0,1456.508,2594.574
15.0,10531.0,1456.508,2594.571
16.0,10531.0,1456.508,2594.567
17.0,10531.0,1456.508,2594.564
18.0,10531.0,1456.507,2594.56
19.0,10531.0,1456.511,2594.574
20.0,10531.0,1456.514,2594.587
21.0,10531.0,1456.518,2594.6
22.0,10531.0,1456.427,2594.744
23.0,10531.0,1456.162,2594.998
24.0,10531.0,1455.747,2595.395
25.0,10531.0,1455.078,2596.072
26.0,10531.0,1454.498,2596.726
27.0,10531.0,1453.625,2597.59
28.0,10531.0,1452.568,2598.714
29.0,10531.0,1451.511,2599.837
30.0,10531.0,1450.02,2601.5
31.0,10531.0,1448.805,2602.866
32.0,10531.0,1447.187,2604.675
10.0,10532.0,1450.879,2598.473
11.0,10532.0,1450.767,2598.597
12.0,10532.0,1450.654,2598.722
13.0,10532.0,1450.542,2598.847
14.0,10532.0,1450.43,2598.971
15.0,10532.0,1450.279,2599.117
16.0,10532.0,1450.128,2599.263
17.0,10532.0,1449.977,2599.409
18.0,10532.0,1449.981,2599.417
19.0,10532.0,1449.986,2599.424
20.0,10532.0,1449.991,2599.432
21.0,10532.0,1449.995,2599.44
22.0,10532.0,1449.914,2599.674
23.0,10532.0,1449.693,2600.042
24.0,10532.0,1449.301,2600.672
25.0,10532.0,1448.7,2601.668
26.0,10532.0,1447.888,2602.979
27.0,10532.0,1446.778,2604.256
28.0,10532.0,1445.166,2605.964
29.0,10532.0,1443.605,2607.562
30.0,10532.0,1441.671,2609.453
31.0,10532.0,1439.265,2611.632
6.0,10533.0,1478.637,2578.745
7.0,10533.0,1479.911,2577.649
8.0,10533.0,1481.184,2576.554
9.0,10533.0,1482.459,2575.457
10.0,10533.0,1483.733,2574.361
11.0,10533.0,1485.006,2573.265
12.0,10533.0,1488.092,2570.734
13.0,10533.0,1491.177,2568.203
14.0,10533.0,1494.263,2565.672
15.0,10533.0,1497.348,2563.141
16.0,10533.0,1500.434,2560.609
17.0,10533.0,1503.523,2558.075
18.0,10533.0,1507.265,2555.054
19.0,10533.0,1511.004,2552.036
20.0,10533.0,1514.746,2549.015
21.0,10533.0,1518.48,2546.0
22.0,10533.0,1522.223,2542.979
23.0,10533.0,1525.961,2539.961
24.0,10533.0,1529.704,2536.94
25.0,10533.0,1533.442,2533.921
26.0,10533.0,1537.181,2530.904
27.0,10533.0,1540.919,2527.886
28.0,10533.0,1544.662,2524.864
29.0,10533.0,1548.4,2521.847
30.0,10533.0,1552.138,2518.828
31.0,10533.0,1555.504,2516.111
32.0,10533.0,1559.18,2513.131
0.0,10470.0,588.081,2017.847
1.0,10470.0,592.109,2013.991
2.0,10470.0,596.133,2010.139
3.0,10470.0,599.792,2006.836
4.0,10470.0,603.818,2003.201
5.0,10470.0,607.723,1999.664
6.0,10470.0,611.633,1996.122
7.0,10470.0,615.543,1992.581
8.0,10470.0,619.551,1988.919
9.0,10470.0,623.563,1985.253
10.0,10470.0,627.63,1981.493
11.0,10470.0,631.692,1977.736
12.0,10470.0,635.354,1974.35
13.0,10470.0,639.937,1970.109
14.0,10470.0,644.105,1966.252
15.0,10470.0,648.269,1962.399
16.0,10470.0,652.797,1958.264
17.0,10470.0,657.325,1954.128
18.0,10470.0,661.852,1949.993
19.0,10470.0,666.38,1945.858
20.0,10470.0,671.039,1941.48
21.0,10470.0,675.693,1937.107
22.0,10470.0,679.884,1933.17
23.0,10470.0,684.534,1928.802
24.0,10470.0,689.188,1924.429
25.0,10470.0,693.842,1920.056
26.0,10470.0,698.236,1915.975
27.0,10470.0,702.62,1911.902
28.0,10470.0,706.919,1907.72
29.0,10470.0,710.349,1904.384
30.0,10470.0,714.643,1900.206
31.0,10470.0,718.937,1896.029
32.0,10470.0,723.264,1891.887
33.0,10470.0,728.018,1887.231
34.0,10470.0,732.773,1882.575
35.0,10470.0,737.527,1877.919
36.0,10470.0,742.678,1872.893
20.0,10471.0,577.512,2023.53
21.0,10471.0,582.535,2018.98
22.0,10471.0,587.058,2014.884
23.0,10471.0,592.075,2010.339
24.0,10471.0,597.098,2005.79
25.0,10471.0,602.111,2001.094
26.0,10471.0,607.13,1996.392
27.0,10471.0,612.544,1991.426
28.0,10471.0,617.971,1986.448
29.0,10471.0,622.235,1982.542
30.0,10471.0,627.986,1977.251
31.0,10471.0,633.737,1972.036
32.0,10471.0,639.342,1966.896
33.0,10471.0,645.358,1961.356
34.0,10471.0,651.185,1955.91
35.0,10471.0,657.081,1950.353
36.0,10471.0,662.99,1944.784
37.0,10471.0,668.615,1939.269
38.0,10471.0,674.252,1934.008
39.0,10471.0,680.127,1928.65
3.0,10472.0,574.018,2029.929
4.0,10472.0,578.233,2026.164
5.0,10472.0,582.062,2022.743
6.0,10472.0,585.895,2019.318
7.0,10472.0,589.671,2015.945
8.0,10472.0,593.444,2012.575
9.0,10472.0,597.221,2009.202
10.0,10472.0,600.983,2005.831
11.0,10472.0,604.741,2002.462
12.0,10472.0,608.325,1999.211
13.0,10472.0,612.7,1995.241
14.0,10472.0,616.712,1991.577
15.0,10472.0,620.719,1987.918
16.0,10472.0,624.726,1984.259
17.0,10472.0,628.733,1980.599
18.0,10472.0,632.945,1976.807
19.0,10472.0,637.157,1973.014
20.0,10472.0,641.373,1969.217
21.0,10472.0,645.585,1965.425
22.0,10472.0,649.447,1961.796
23.0,10472.0,653.731,1957.771
24.0,10472.0,658.178,1953.723
25.0,10472.0,662.625,1949.676
26.0,10472.0,667.2,1945.541
27.0,10472.0,671.764,1941.415
28.0,10472.0,676.339,1937.28
29.0,10472.0,679.632,1933.833
30.0,10472.0,683.754,1929.516
31.0,10472.0,688.104,1925.441
32.0,10472.0,692.455,1921.366
33.0,10472.0,696.805,1917.29
34.0,10472.0,701.156,1913.214
35.0,10472.0,705.507,1909.139
36.0,10472.0,710.035,1905.173
37.0,10472.0,714.553,1901.216
38.0,10472.0,719.08,1897.252
1.0,10473.0,584.902,2017.029
2.0,10473.0,589.198,2012.972
3.0,10473.0,593.914,2008.574
4.0,10473.0,599.105,2003.733
5.0,10473.0,603.821,1999.334
6.0,10473.0,609.093,1994.512
7.0,10473.0,614.364,1989.691
8.0,10473.0,619.63,1984.875
9.0,10473.0,624.901,1980.054
10.0,10473.0,630.253,1975.187
11.0,10473.0,635.599,1970.325
12.0,10473.0,640.42,1965.942
13.0,10473.0,646.303,1960.591
14.0,10473.0,651.717,1955.64
15.0,10473.0,657.125,1950.693
16.0,10473.0,662.532,1945.747
17.0,10473.0,668.014,1940.503
18.0,10473.0,673.495,1935.259
19.0,10473.0,678.977,1930.015
20.0,10473.0,683.686,1924.888
21.0,10473.0,688.39,1919.767
22.0,10473.0,693.219,1916.059
23.0,10473.0,698.577,1911.945
24.0,10473.0,705.323,1906.605
25.0,10473.0,710.734,1901.602
26.0,10473.0,716.151,1896.592
27.0,10473.0,721.037,1892.489
28.0,10473.0,725.153,1889.043
29.0,10473.0,728.436,1886.294
30.0,10473.0,732.547,1882.852
31.0,10473.0,736.551,1879.219
32.0,10473.0,740.555,1875.585
33.0,10473.0,744.559,1871.951
34.0,10473.0,748.563,1868.317
35.0,10473.0,752.558,1865.028
0.0,10474.0,610.083,1993.163
1.0,10474.0,615.139,1988.509
2.0,10474.0,620.189,1983.861
3.0,10474.0,625.246,1979.208
4.0,10474.0,630.81,1974.086
5.0,10474.0,636.104,1969.226
6.0,10474.0,641.403,1964.362
7.0,10474.0,646.702,1959.497
8.0,10474.0,651.995,1954.638
9.0,10474.0,657.397,1949.676
10.0,10474.0,662.799,1944.714
11.0,10474.0,668.196,1939.757
12.0,10474.0,672.895,1935.413
13.0,10474.0,678.63,1930.11
14.0,10474.0,683.847,1925.286
15.0,10474.0,689.059,1920.468
0.0,10475.0,636.576,1973.559
1.0,10475.0,641.651,1968.801
2.0,10475.0,646.72,1964.048
3.0,10475.0,651.794,1959.29
4.0,10475.0,657.379,1954.053
5.0,10475.0,662.264,1949.434
6.0,10475.0,667.154,1944.81
7.0,10475.0,672.043,1940.187
8.0,10475.0,676.928,1935.568
9.0,10475.0,681.818,1930.945
10.0,10475.0,686.708,1926.321
11.0,10475.0,691.592,1921.702
12.0,10475.0,695.996,1917.538
13.0,10475.0,701.372,1912.455
14.0,10475.0,706.262,1907.831
15.0,10475.0,711.234,1903.463
16.0,10475.0,716.207,1899.095
17.0,10475.0,721.18,1894.727
18.0,10475.0,726.153,1890.359
19.0,10475.0,730.646,1886.408
1.0,10476.0,580.653,2024.404
2.0,10476.0,584.182,2021.178
3.0,10476.0,587.716,2017.948
4.0,10476.0,591.605,2014.394
5.0,10476.0,595.363,2011.03
6.0,10476.0,599.125,2007.662
7.0,10476.0,602.886,2004.294
8.0,10476.0,606.883,2000.644
9.0,10476.0,610.883,1996.989
10.0,10476.0,614.884,1993.335
11.0,10476.0,618.971,1989.573
12.0,10476.0,622.656,1986.181
13.0,10476.0,627.154,1982.04
14.0,10476.0,631.365,1978.183
15.0,10476.0,635.571,1974.33
16.0,10476.0,639.777,1970.477
17.0,10476.0,643.997,1966.653
18.0,10476.0,648.216,1962.829
19.0,10476.0,652.436,1959.006
20.0,10476.0,656.853,1955.01
21.0,10476.0,661.264,1951.018
22.0,10476.0,665.236,1947.424
23.0,10476.0,669.74,1943.282
24.0,10476.0,674.248,1939.136
25.0,10476.0,678.755,1934.99
26.0,10476.0,683.394,1930.527
27.0,10476.0,688.022,1926.073
28.0,10476.0,692.661,1921.61
29.0,10476.0,696.361,1918.049
30.0,10476.0,700.995,1913.591
31.0,10476.0,705.357,1909.418
32.0,10476.0,709.718,1905.245
33.0,10476.0,714.688,1900.37
34.0,10476.0,719.52,1895.794
35.0,10476.0,723.404,1892.116
18.0,10477.0,589.259,2016.833
19.0,10477.0,593.683,2012.819
20.0,10477.0,598.112,2008.8
21.0,10477.0,602.62,2004.711
22.0,10477.0,606.68,2001.028
23.0,10477.0,611.183,1996.943
24.0,10477.0,615.675,1992.84
25.0,10477.0,620.166,1988.737
26.0,10477.0,624.663,1984.629
27.0,10477.0,629.127,1980.563
28.0,10477.0,633.601,1976.489
29.0,10477.0,637.171,1973.238
30.0,10477.0,641.746,1969.068
31.0,10477.0,646.32,1964.899
32.0,10477.0,650.894,1960.729
33.0,10477.0,655.625,1956.412
34.0,10477.0,660.356,1952.094
35.0,10477.0,665.086,1947.776
36.0,10477.0,669.828,1943.449
37.0,10477.0,674.563,1939.319
22.0,10478.0,580.467,2024.397
23.0,10478.0,585.07,2020.222
24.0,10478.0,589.677,2016.042
25.0,10478.0,594.284,2011.863
26.0,10478.0,598.897,2007.678
27.0,10478.0,603.566,2003.453
28.0,10478.0,608.246,1999.218
29.0,10478.0,611.98,1995.84
30.0,10478.0,616.655,1991.609
31.0,10478.0,621.487,1987.119
32.0,10478.0,626.319,1982.629
33.0,10478.0,631.152,1978.138
34.0,10478.0,636.029,1973.619
35.0,10478.0,640.906,1969.099
36.0,10478.0,645.794,1964.57
37.0,10478.0,650.515,1960.204
3.0,10479.0,740.625,1883.442
4.0,10479.0,746.436,1878.72
5.0,10479.0,751.041,1874.969
6.0,10479.0,755.288,1871.69
7.0,10479.0,760.164,1868.242
8.0,10479.0,765.035,1864.797
9.0,10479.0,769.726,1861.118
10.0,10479.0,774.318,1857.317
11.0,10479.0,779.037,1853.332
12.0,10479.0,783.292,1849.739
13.0,10479.0,788.485,1845.353
14.0,10479.0,792.564,1841.938
15.0,10479.0,797.321,1837.593
16.0,10479.0,802.191,1833.375
17.0,10479.0,807.035,1829.131
18.0,10479.0,811.879,1824.887
26.0,104710.0,580.917,2024.225
27.0,104710.0,585.685,2019.865
28.0,104710.0,590.463,2015.496
29.0,104710.0,594.274,2012.011
30.0,104710.0,599.047,2007.646
31.0,104710.0,603.819,2003.282
32.0,104710.0,608.539,1998.982
33.0,104710.0,613.258,1994.681
34.0,104710.0,617.976,1990.378
35.0,104710.0,622.693,1986.075
36.0,104710.0,627.422,1981.763
37.0,104710.0,632.184,1977.404
38.0,104710.0,636.957,1973.036
39.0,104710.0,641.711,1968.685
12.0,104711.0,580.922,2023.895
13.0,104711.0,585.541,2019.646
14.0,104711.0,589.744,2015.781
15.0,104711.0,593.941,2011.92
16.0,104711.0,598.139,2008.059
17.0,104711.0,602.412,2004.19
18.0,104711.0,606.686,2000.32
19.0,104711.0,610.959,1996.451
20.0,104711.0,615.229,1992.538
21.0,104711.0,619.493,1988.63
22.0,104711.0,623.333,1985.111
23.0,104711.0,627.592,1981.207
24.0,104711.0,631.769,1977.263
25.0,104711.0,635.945,1973.319
26.0,104711.0,640.126,1969.37
27.0,104711.0,644.298,1965.43
28.0,104711.0,648.513,1961.672
29.0,104711.0,651.875,1958.674
30.0,104711.0,656.086,1954.92
31.0,104711.0,660.313,1951.04
32.0,104711.0,664.541,1947.159
33.0,104711.0,668.768,1943.278
34.0,104711.0,672.767,1939.541
35.0,104711.0,676.765,1935.805
36.0,104711.0,680.773,1932.06
37.0,104711.0,684.771,1928.323
38.0,104711.0,688.777,1924.579
0.0,104712.0,651.123,1959.809
1.0,104712.0,656.016,1955.21
2.0,104712.0,660.903,1950.617
3.0,104712.0,665.795,1946.018
4.0,104712.0,671.138,1941.046
5.0,104712.0,675.992,1936.528
6.0,104712.0,680.852,1932.005
7.0,104712.0,685.711,1927.482
8.0,104712.0,690.387,1923.009
9.0,104712.0,695.068,1918.531
10.0,104712.0,699.749,1914.052
11.0,104712.0,704.425,1909.579
12.0,104712.0,708.641,1905.545
13.0,104712.0,713.787,1900.622
14.0,104712.0,718.468,1896.144
15.0,104712.0,723.144,1891.67
16.0,104712.0,727.82,1887.197
17.0,104712.0,733.006,1882.386
0.0,104713.0,611.324,1996.801
1.0,104713.0,615.648,1992.846
2.0,104713.0,619.967,1988.896
3.0,104713.0,624.29,1984.941
4.0,104713.0,629.488,1980.158
5.0,104713.0,634.21,1975.811
6.0,104713.0,638.938,1971.46
7.0,104713.0,643.566,1967.15
8.0,104713.0,648.324,1962.713
9.0,104713.0,653.256,1958.105
10.0,104713.0,658.272,1953.563
11.0,104713.0,663.284,1949.026
12.0,104713.0,667.802,1944.935
13.0,104713.0,673.146,1939.876
14.0,104713.0,678.007,1935.275
15.0,104713.0,683.082,1930.464
9.0,104714.0,586.065,2015.538
10.0,104714.0,592.02,2010.055
11.0,104714.0,597.969,2004.579
12.0,104714.0,603.333,1999.642
13.0,104714.0,610.163,1993.296
14.0,104714.0,616.525,1987.689
15.0,104714.0,623.29,1981.593
16.0,104714.0,629.893,1975.321
17.0,104714.0,636.674,1969.064
18.0,104714.0,643.455,1962.806
19.0,104714.0,650.236,1956.548
20.0,104714.0,657.025,1950.283
21.0,104714.0,663.63,1944.109
22.0,104714.0,669.577,1938.551
23.0,104714.0,675.727,1932.796
24.0,104714.0,681.884,1927.035
25.0,104714.0,688.04,1921.275
26.0,104714.0,694.204,1915.508
14.0,104715.0,602.856,2004.985
15.0,104715.0,606.762,2001.309
16.0,104715.0,610.669,1997.634
17.0,104715.0,614.575,1993.959
18.0,104715.0,618.482,1990.284
19.0,104715.0,622.47,1986.553
20.0,104715.0,626.462,1982.819
21.0,104715.0,630.45,1979.088
22.0,104715.0,634.331,1975.479
23.0,104715.0,638.637,1971.475
24.0,104715.0,642.947,1967.467
25.0,104715.0,647.2,1963.547
26.0,104715.0,651.459,1959.622
27.0,104715.0,655.708,1955.706
28.0,104715.0,659.966,1951.781
29.0,104715.0,663.312,1948.681
30.0,104715.0,667.5,1944.799
31.0,104715.0,671.688,1940.918
32.0,104715.0,675.876,1937.036
33.0,104715.0,680.065,1933.154
34.0,104715.0,684.323,1929.174
35.0,104715.0,688.581,1925.194
36.0,104715.0,692.848,1921.206
37.0,104715.0,697.105,1917.226
38.0,104715.0,701.372,1913.238
39.0,104715.0,705.622,1909.265
19.0,104716.0,580.614,2025.066
20.0,104716.0,585.31,2020.784
21.0,104716.0,590.0,2016.508
22.0,104716.0,594.223,2012.657
23.0,104716.0,598.909,2008.385
24.0,104716.0,603.608,2004.1
25.0,104716.0,608.308,1999.815
26.0,104716.0,613.013,1995.525
27.0,104716.0,617.707,1991.244
28.0,104716.0,622.324,1987.016
29.0,104716.0,626.007,1983.642
30.0,104716.0,630.618,1979.418
31.0,104716.0,635.229,1975.194
32.0,104716.0,639.835,1970.975
33.0,104716.0,644.44,1966.756
34.0,104716.0,649.046,1962.538
35.0,104716.0,653.629,1958.285
36.0,104716.0,658.223,1954.022
37.0,104716.0,662.805,1949.77
38.0,104716.0,667.397,1945.509
39.0,104716.0,671.918,1941.348
0.0,104717.0,598.36,2004.055
1.0,104717.0,603.257,1999.655
2.0,104717.0,608.148,1995.26
3.0,104717.0,613.238,1990.534
4.0,104717.0,618.84,1985.332
5.0,104717.0,623.678,1980.776
6.0,104717.0,628.883,1975.956
7.0,104717.0,633.976,1971.247
8.0,104717.0,639.221,1966.3
9.0,104717.0,644.472,1961.437
10.0,104717.0,649.821,1956.432
11.0,104717.0,655.164,1951.433
12.0,104717.0,659.982,1946.925
13.0,104717.0,665.854,1941.431
14.0,104717.0,671.196,1936.434
15.0,104717.0,676.532,1931.441
16.0,104717.0,681.868,1926.449
17.0,104717.0,687.204,1921.457
18.0,104717.0,692.54,1916.465
19.0,104717.0,697.202,1912.135
14.0,104718.0,580.128,2020.929
15.0,104718.0,585.583,2015.851
16.0,104718.0,590.959,2010.844
17.0,104718.0,596.52,2005.672
18.0,104718.0,602.082,2000.501
19.0,104718.0,607.878,1995.122
20.0,104718.0,613.879,1989.597
21.0,104718.0,619.88,1984.073
22.0,104718.0,625.31,1979.07
23.0,104718.0,631.575,1973.286
24.0,104718.0,637.85,1967.495
25.0,104718.0,644.248,1961.586
26.0,104718.0,650.735,1955.594
27.0,104718.0,657.301,1949.6
28.0,104718.0,663.881,1943.593
29.0,104718.0,668.926,1938.885
30.0,104718.0,675.243,1932.991
31.0,104718.0,681.68,1927.021
32.0,104718.0,688.118,1921.051
33.0,104718.0,694.499,1915.116
34.0,104718.0,700.647,1909.403
35.0,104718.0,706.76,1903.722
36.0,104718.0,712.887,1898.029
37.0,104718.0,718.161,1893.143
38.0,104718.0,723.717,1887.991
39.0,104718.0,729.252,1882.858
0.0,104719.0,612.495,1999.81
1.0,104719.0,617.041,1995.646
2.0,104719.0,621.582,1991.485
3.0,104719.0,626.129,1987.32
4.0,104719.0,631.133,1982.737
5.0,104719.0,635.768,1978.487
6.0,104719.0,640.409,1974.233
7.0,104719.0,645.05,1969.979
8.0,104719.0,649.685,1965.73
9.0,104719.0,654.326,1961.476
10.0,104719.0,658.925,1957.174
11.0,104719.0,663.52,1952.876
12.0,104719.0,667.663,1949.002
13.0,104719.0,672.719,1944.273
14.0,104719.0,677.222,1939.701
15.0,104719.0,681.72,1935.135
16.0,104719.0,686.218,1930.569
17.0,104719.0,690.716,1926.003
18.0,104719.0,695.506,1921.012
19.0,104719.0,700.296,1916.022
20.0,104719.0,705.091,1911.025
21.0,104719.0,709.881,1906.034
22.0,104719.0,714.911,1901.662
23.0,104719.0,720.491,1896.811
24.0,104719.0,726.078,1891.955
25.0,104719.0,731.664,1887.099
26.0,104719.0,736.517,1882.825
26.0,104720.0,675.426,1911.125
27.0,104720.0,670.532,1915.853
28.0,104720.0,665.813,1920.356
29.0,104720.0,662.048,1923.948
30.0,104720.0,657.302,1928.485
31.0,104720.0,652.147,1933.883
32.0,104720.0,646.806,1939.097
33.0,104720.0,641.286,1944.122
34.0,104720.0,635.87,1949.105
35.0,104720.0,630.454,1954.088
36.0,104720.0,625.087,1959.149
37.0,104720.0,619.733,1964.197
38.0,104720.0,614.329,1969.148
39.0,104720.0,609.189,1973.858
0.0,3590.0,261.229,917.028
1.0,3590.0,262.057,916.917
2.0,3590.0,262.726,916.822
3.0,3590.0,263.719,916.694
4.0,3590.0,264.711,916.566
5.0,3590.0,265.506,916.48
6.0,3590.0,266.869,916.336
7.0,3590.0,268.233,916.192
8.0,3590.0,269.797,916.057
9.0,3590.0,271.361,915.922
10.0,3590.0,272.624,915.817
11.0,3590.0,273.972,915.704
12.0,3590.0,275.278,915.595
13.0,3590.0,276.595,915.475
14.0,3590.0,277.828,915.364
15.0,3590.0,279.481,915.211
16.0,3590.0,280.823,915.209
17.0,3590.0,282.33,915.302
18.0,3590.0,283.927,915.577
19.0,3590.0,285.211,915.884
20.0,3590.0,286.382,916.258
21.0,3590.0,287.504,916.763
22.0,3590.0,288.221,917.22
23.0,3590.0,289.055,917.852
24.0,3590.0,289.77,918.383
25.0,3590.0,290.299,919.107
26.0,3590.0,290.806,919.832
27.0,3590.0,291.497,920.816
28.0,3590.0,291.733,922.045
29.0,3590.0,291.981,922.387
30.0,3590.0,292.229,922.729
31.0,3590.0,292.56,923.315
0.0,9520.0,772.219,1663.82
1.0,9520.0,772.15,1664.596
2.0,9520.0,772.078,1665.709
3.0,9520.0,772.0,1667.215
4.0,9520.0,771.73,1669.282
5.0,9520.0,771.536,1671.409
6.0,9520.0,771.336,1673.253
7.0,9520.0,771.078,1675.297
8.0,9520.0,770.777,1677.338
9.0,9520.0,770.454,1679.371
10.0,9520.0,770.04,1681.6
11.0,9520.0,769.639,1683.634
12.0,9520.0,769.302,1685.681
13.0,9520.0,769.029,1687.737
14.0,9520.0,768.82,1689.803
15.0,9520.0,768.677,1691.87
16.0,9520.0,768.646,1693.284
17.0,9520.0,768.606,1694.442
18.0,9520.0,768.567,1695.6
19.0,9520.0,768.555,1696.376
20.0,9520.0,768.543,1697.152
21.0,9520.0,768.53,1697.717
22.0,9520.0,768.518,1698.282
23.0,9520.0,768.521,1698.491
24.0,9520.0,768.524,1698.7
25.0,9520.0,768.493,1698.875
26.0,9520.0,768.499,1698.915
27.0,9520.0,768.505,1698.955
28.0,9520.0,768.51,1698.996
29.0,9520.0,768.516,1699.036
30.0,9520.0,768.521,1699.076
31.0,9520.0,768.508,1699.849
32.0,9520.0,768.495,1700.621
33.0,9520.0,768.483,1701.316
34.0,9520.0,768.47,1702.088
35.0,9520.0,768.457,1702.861
36.0,9520.0,768.462,1704.602
37.0,9520.0,768.44,1706.054
38.0,9520.0,768.388,1707.273
21.0,7610.0,368.521,806.274
22.0,7610.0,366.623,801.486
23.0,7610.0,364.464,796.793
24.0,7610.0,362.526,792.003
25.0,7610.0,360.59,787.218
26.0,7610.0,358.352,782.059
27.0,7610.0,356.116,776.906
28.0,7610.0,354.11,771.994
29.0,7610.0,352.406,767.814
30.0,7610.0,350.396,763.039
31.0,7610.0,348.384,758.625
32.0,7610.0,346.429,754.336
33.0,7610.0,344.684,750.313
34.0,7610.0,342.812,746.425
35.0,7610.0,341.223,743.047
0.0,7611.0,301.13,681.176
1.0,7611.0,301.304,682.627
2.0,7611.0,301.677,684.287
3.0,7611.0,302.246,685.849
4.0,7611.0,303.171,687.971
5.0,7611.0,304.493,690.35
6.0,7611.0,306.084,692.731
7.0,7611.0,307.824,695.267
8.0,7611.0,309.84,697.558
9.0,7611.0,312.022,699.94
10.0,7611.0,314.278,702.47
11.0,7611.0,316.5,705.072
